bucket	count
1988370128641849	1129
1992547376811265	555
1996724624980681	1084
2000901873150096	449
2005079121319512	5621
2009256369488928	5798
2013433617658343	2219
2017610865827759	808
2021788113997175	802
2025965362166590	241
2030142610336006	257
2034319858505422	285
2038497106674837	2535
2042674354844253	1611
2046851603013669	1668
2051028851183084	485
2055206099352500	243
2059383347521916	169
2063560595691331	145
2067737843860747	123
2071915092030162	1853
2076092340199578	2251
2080269588368994	1349
2084446836538409	563
2088624084707825	300
2092801332877241	156
2096978581046656	104
2101155829216072	126
2105333077385488	57
2109510325554903	3034
2113687573724319	1297
2117864821893735	419
2122042070063150	340
2126219318232566	191
2130396566401982	51
2134573814571397	130
2138751062740813	58
2142928310910229	652
2147105559079644	533
2151282807249060	351
2155460055418475	75
2159637303587891	69
2163814551757307	61
2167991799926722	41
2172169048096138	33
2176346296265554	875
2180523544434969	666
2184700792604385	657
2188878040773801	325
2193055288943216	92
2197232537112632	93
2201409785282048	61
2205587033451463	38
2209764281620879	584
2213941529790295	947
2218118777959710	610
2222296026129126	272
2226473274298542	130
2230650522467957	63
2234827770637373	38
2239005018806788	80
2243182266976204	35
2247359515145620	659
2251536763315035	549
2255714011484451	151
2259891259653867	93
2264068507823283	72
2268245755992698	29
2272423004162114	50
2276600252331529	43
2280777500500945	51546
2284954748670361	29323
2289131996839776	16242
2293309245009192	2782
2297486493178608	2370
2301663741348023	1607
2305840989517439	864
2310018237686855	1003
2314195485856270	18514
2318372734025686	11082
2322549982195102	10440
2326727230364517	2587
2330904478533933	1000
2335081726703349	820
2339258974872764	597
2343436223042180	530
2347613471211596	12575
2351790719381011	23304
2355967967550427	11036
2360145215719842	2843
2364322463889258	2034
2368499712058674	1008
2372676960228089	490
2376854208397505	983
2381031456566921	307
2385208704736336	4152
2389385952905752	4345
2393563201075168	1307
2397740449244583	505
2401917697413999	704
2406094945583415	142
2410272193752830	182
2414449441922246	302
2418626690091662	2166
2422803938261077	1192
2426981186430493	1750
2431158434599909	260
2435335682769324	239
2439512930938740	160
2443690179108156	152
2447867427277571	100
2452044675446987	2192
2456221923616402	1325
2460399171785818	1106
2464576419955234	577
2468753668124649	172
2472930916294065	207
2477108164463481	133
2481285412632896	102
2485462660802312	58
2489639908971728	2764
2493817157141143	1022
2497994405310559	348
2502171653479975	280
2506348901649390	152
2510526149818806	67
2514703397988222	114
2518880646157637	78
2523057894327053	520
2527235142496469	528
2531412390665884	183
2535589638835300	68
2539766887004715	82
2543944135174131	33
2548121383343547	35
2552298631512962	42
2556475879682378	752
2560653127851794	501
2564830376021209	656
2569007624190625	223
2573184872360041	114
2577362120529456	75
2581539368698872	50
2585716616868288	45
2589893865037703	733
2594071113207119	537
2598248361376535	446
2602425609545950	179
2606602857715366	97
2610780105884782	56
2614957354054197	65
2619134602223613	52
2623311850393029	14
2627489098562444	705
2631666346731860	334
2635843594901275	148
2640020843070691	95
2644198091240107	42
2648375339409522	33
2652552587578938	59
2656729835748354	35
2660907083917769	10035
2665084332087185	6853
2669261580256601	2965
2673438828426016	702
2677616076595432	579
2681793324764848	388
2685970572934263	318
2690147821103679	343
2694325069273095	3953
2698502317442510	3534
2702679565611926	2997
2706856813781342	773
2711034061950757	274
2715211310120173	323
2719388558289588	212
2723565806459004	217
2727743054628420	3070
2731920302797835	4229
2736097550967251	2881
2740274799136667	1113
2744452047306082	463
2748629295475498	327
2752806543644914	270
2756983791814329	239
2761161039983745	77
2765338288153161	2047
2769515536322576	1335
2773692784491992	610
2777870032661408	271
2782047280830823	180
2786224529000239	77
2790401777169655	146
2794579025339070	82
2798756273508486	718
2802933521677901	629
2807110769847317	420
2811288018016733	169
2815465266186148	110
2819642514355564	104
2823819762524980	88
2827997010694395	59
2832174258863811	469
2836351507033227	362
2840528755202642	330
2844706003372058	138
2848883251541474	47
2853060499710889	51
2857237747880305	40
2861414996049721	26
2865592244219136	205
2869769492388552	514
2873946740557968	313
2878123988727383	134
2882301236896799	63
2886478485066215	35
2890655733235630	46
2894832981405046	36
2899010229574461	17
2903187477743877	197
2907364725913293	197
2911541974082708	86
2915719222252124	43
2919896470421540	37
2924073718590955	15
2928250966760371	23
2932428214929787	13
2936605463099202	293
2940782711268618	264
2944959959438034	269
2949137207607449	82
2953314455776865	28
2957491703946281	41
2961668952115696	39
2965846200285112	20
2970023448454528	213
2974200696623943	168
2978377944793359	155
2982555192962774	69
2986732441132190	14
2990909689301606	14
2995086937471021	16
2999264185640437	18
3003441433809853	11
3007618681979268	208
3011795930148684	109
3015973178318100	37
3020150426487515	37
3024327674656931	15
3028504922826347	6
3032682170995762	18
3036859419165178	10
3041036667334594	26768
3045213915504009	27098
3049391163673425	3208
3053568411842841	1473
3057745660012256	1864
3061922908181672	366
3066100156351087	796
3070277404520503	767
3074454652689919	11356
3078631900859334	6988
3082809149028750	8535
3086986397198166	1020
3091163645367581	612
3095340893536997	622
3099518141706413	504
3103695389875828	343
3107872638045244	14480
3112049886214660	9158
3116227134384075	8573
3120404382553491	2327
3124581630722907	793
3128758878892322	558
3132936127061738	571
3137113375231154	438
3141290623400569	178
3145467871569985	3714
3149645119739401	2291
3153822367908816	741
3157999616078232	415
3162176864247647	317
3166354112417063	83
3170531360586479	266
3174708608755894	96
3178885856925310	2284
3183063105094726	1973
3187240353264141	609
3191417601433557	140
3195594849602973	348
3199772097772388	82
3203949345941804	134
3208126594111220	89
3212303842280635	1099
3216481090450051	737
3220658338619467	860
3224835586788882	170
3229012834958298	114
3233190083127714	112
3237367331297129	75
3241544579466545	99
3245721827635960	669
3249899075805376	752
3254076323974792	594
3258253572144207	249
3262430820313623	129
3266608068483039	76
3270785316652454	64
3274962564821870	76
3279139812991286	32
3283317061160701	441
3287494309330117	289
3291671557499533	104
3295848805668948	87
3300026053838364	34
3304203302007780	16
3308380550177195	67
3312557798346611	19
3316735046516027	728
3320912294685442	694
3325089542854858	392
3329266791024274	119
3333444039193689	95
3337621287363105	52
3341798535532520	225
3345975783701936	39
3350153031871352	388
3354330280040767	251
3358507528210183	324
3362684776379599	129
3366862024549014	45
3371039272718430	50
3375216520887846	32
3379393769057261	29
3383571017226677	174
3387748265396093	262
3391925513565508	209
3396102761734924	100
3400280009904340	40
3404457258073755	24
3408634506243171	37
3412811754412587	45
3416989002582002	17
3421166250751418	53052
3425343498920833	26056
3429520747090249	3423
3433697995259665	1925
3437875243429080	1646
3442052491598496	377
3446229739767912	853
3450406987937327	691
3454584236106743	21458
3458761484276159	15303
3462938732445574	6290
3467115980614990	1091
3471293228784406	955
3475470476953821	468
3479647725123237	431
3483824973292653	540
3488002221462068	17247
3492179469631484	8875
3496356717800900	7382
3500533965970315	1844
3504711214139731	743
3508888462309146	511
3513065710478562	474
3517242958647978	403
3521420206817393	1005
3525597454986809	2882
3529774703156225	1915
3533951951325640	636
3538129199495056	474
3542306447664472	238
3546483695833887	124
3550660944003303	269
3554838192172719	81
3559015440342134	1957
3563192688511550	1556
3567369936680966	518
3571547184850381	206
3575724433019797	237
3579901681189213	51
3584078929358628	66
3588256177528044	100
3592433425697460	882
3596610673866875	613
3600787922036291	694
3604965170205706	144
3609142418375122	91
3613319666544538	103
3617496914713953	42
3621674162883369	36
3625851411052785	698
3630028659222200	529
3634205907391616	458
3638383155561032	209
3642560403730447	80
3646737651899863	67
3650914900069279	41
3655092148238694	37
3659269396408110	32
3663446644577526	377
3667623892746941	163
3671801140916357	109
3675978389085773	42
3680155637255188	19
3684332885424604	16
3688510133594019	32
3692687381763435	5
3696864629932851	531
3701041878102266	515
3705219126271682	178
3709396374441098	71
3713573622610513	94
3717750870779929	55
3721928118949345	33
3726105367118760	31
3730282615288176	760
3734459863457592	392
3738637111627007	425
3742814359796423	103
3746991607965839	55
3751168856135254	60
3755346104304670	28
3759523352474086	33
3763700600643501	189
3767877848812917	169
3772055096982332	154
3776232345151748	68
3780409593321164	36
3784586841490579	18
3788764089659995	12
3792941337829411	14
3797118585998826	9
3801295834168242	16813
3805473082337658	5208
3809650330507073	1384
3813827578676489	975
3818004826845905	649
3822182075015320	215
3826359323184736	470
3830536571354152	339
3834713819523567	4447
3838891067692983	3784
3843068315862399	1309
3847245564031814	474
3851422812201230	412
3855600060370646	151
3859777308540061	129
3863954556709477	200
3868131804878892	6106
3872309053048308	3101
3876486301217724	3032
3880663549387139	768
3884840797556555	301
3889018045725971	315
3893195293895386	226
3897372542064802	163
3901549790234218	633
3905727038403633	1017
3909904286573049	711
3914081534742465	349
3918258782911880	152
3922436031081296	94
3926613279250712	91
3930790527420127	66
3934967775589543	45
3939145023758959	703
3943322271928374	412
3947499520097790	168
3951676768267205	79
3955854016436621	48
3960031264606037	19
3964208512775452	49
3968385760944868	39
3972563009114284	696
3976740257283699	559
3980917505453115	257
3985094753622531	107
3989272001791946	78
3993449249961362	42
3997626498130778	40
4001803746300193	37
4005980994469609	463
4010158242639025	244
4014335490808440	291
4018512738977856	114
4022689987147272	70
4026867235316687	63
4031044483486103	25
4035221731655518	22
4039398979824934	127
4043576227994350	195
4047753476163765	118
4051930724333181	88
4056107972502597	39
4060285220672012	17
4064462468841428	20
4068639717010844	27
4072816965180259	14
4076994213349675	359
4081171461519091	256
4085348709688506	87
4089525957857922	69
4093703206027338	44
4097880454196753	19
4102057702366169	25
4106234950535585	24
4110412198705000	281
4114589446874416	232
4118766695043832	139
4122943943213247	38
4127121191382663	48
4131298439552078	21
4135475687721494	29
4139652935890910	26
4143830184060325	224
4148007432229741	171
4152184680399157	156
4156361928568572	69
4160539176737988	16
4164716424907404	15
4168893673076819	20
4173070921246235	13
4177248169415651	11
