bucket	count
1842166442712302	1811
1846343690881717	1977
1850520939051133	851
1854698187220549	295
1858875435389964	950
1863052683559380	326
1867229931728796	4013
1871407179898211	5144
1875584428067627	1648
1879761676237043	751
1883938924406458	907
1888116172575874	267
1892293420745289	343
1896470668914705	511
1900647917084121	76059
1904825165253536	55153
1909002413422952	61502
1913179661592368	16226
1917356909761783	9965
1921534157931199	9801
1925711406100615	6156
1929888654270030	5304
1934065902439446	42882
1938243150608862	52060
1942420398778277	42656
1946597646947693	22979
1950774895117109	9818
1954952143286524	5959
1959129391455940	5320
1963306639625356	4833
1967483887794771	2815
1971661135964187	85166
1975838384133602	48599
1980015632303018	17783
1984192880472434	15980
1988370128641849	7315
1992547376811265	3334
1996724624980681	6987
2000901873150096	3262
2005079121319512	19021
2009256369488928	24947
2013433617658343	10913
2017610865827759	3612
2021788113997175	4847
2025965362166590	1571
2030142610336006	1711
2034319858505422	2372
2038497106674837	11026
2042674354844253	9040
2046851603013669	9885
2051028851183084	3261
2055206099352500	1621
2059383347521916	1328
2063560595691331	1029
2067737843860747	956
2071915092030162	6703
2076092340199578	12312
2080269588368994	8654
2084446836538409	4273
2088624084707825	2232
2092801332877241	1237
2096978581046656	968
2101155829216072	1138
2105333077385488	611
2109510325554903	12166
2113687573724319	7787
2117864821893735	2706
2122042070063150	2018
2126219318232566	1434
2130396566401982	536
2134573814571397	1002
2138751062740813	601
2142928310910229	3845
2147105559079644	3990
2151282807249060	2214
2155460055418475	724
2159637303587891	741
2163814551757307	435
2167991799926722	375
2172169048096138	360
2176346296265554	4690
2180523544434969	4497
2184700792604385	4474
2188878040773801	1883
2193055288943216	988
2197232537112632	837
2201409785282048	652
2205587033451463	475
2209764281620879	2567
2213941529790295	6471
2218118777959710	4222
2222296026129126	1985
2226473274298542	1202
2230650522467957	484
2234827770637373	344
2239005018806788	609
2243182266976204	242
2247359515145620	4318
2251536763315035	4158
2255714011484451	1218
2259891259653867	638
2264068507823283	644
2268245755992698	207
2272423004162114	367
2276600252331529	412
2280777500500945	60795
2284954748670361	53995
2289131996839776	41914
2293309245009192	11599
2297486493178608	10257
2301663741348023	7467
2305840989517439	4839
2310018237686855	5151
2314195485856270	33710
2318372734025686	32147
2322549982195102	32367
2326727230364517	12926
2330904478533933	6500
2335081726703349	5306
2339258974872764	3894
2343436223042180	3346
2347613471211596	13650
2351790719381011	57070
2355967967550427	32879
2360145215719842	12840
2364322463889258	10812
2368499712058674	5319
2372676960228089	2788
2376854208397505	5400
2381031456566921	2116
2385208704736336	14803
2389385952905752	18796
2393563201075168	5963
2397740449244583	2298
2401917697413999	3872
2406094945583415	956
2410272193752830	1286
2414449441922246	1993
2418626690091662	9733
2422803938261077	6628
2426981186430493	8181
2431158434599909	1881
2435335682769324	1387
2439512930938740	1290
2443690179108156	824
2447867427277571	740
2452044675446987	7728
2456221923616402	7623
2460399171785818	6514
2464576419955234	3374
2468753668124649	1497
2472930916294065	1197
2477108164463481	1007
2481285412632896	690
2485462660802312	462
2489639908971728	11191
2493817157141143	5711
2497994405310559	2079
2502171653479975	1840
2506348901649390	1114
2510526149818806	404
2514703397988222	857
2518880646157637	436
2523057894327053	3059
2527235142496469	3341
2531412390665884	1225
2535589638835300	552
2539766887004715	657
2543944135174131	228
2548121383343547	309
2552298631512962	280
2556475879682378	3964
2560653127851794	3291
2564830376021209	4162
2569007624190625	1125
2573184872360041	764
2577362120529456	834
2581539368698872	506
2585716616868288	339
2589893865037703	3136
2594071113207119	3692
2598248361376535	3019
2602425609545950	1428
2606602857715366	630
2610780105884782	416
2614957354054197	381
2619134602223613	410
2623311850393029	180
2627489098562444	4032
2631666346731860	2499
2635843594901275	871
2640020843070691	595
2644198091240107	414
2648375339409522	143
2652552587578938	343
2656729835748354	252
2660907083917769	26500
2665084332087185	24573
2669261580256601	13456
2673438828426016	4798
2677616076595432	3993
2681793324764848	2885
2685970572934263	2315
2690147821103679	2348
2694325069273095	14016
2698502317442510	15054
2702679565611926	14766
2706856813781342	4898
2711034061950757	2528
2715211310120173	2204
2719388558289588	1816
2723565806459004	1452
2727743054628420	9207
2731920302797835	19776
2736097550967251	14525
2740274799136667	6208
2744452047306082	3495
2748629295475498	2047
2752806543644914	1832
2756983791814329	1799
2761161039983745	903
2765338288153161	9427
2769515536322576	7560
2773692784491992	2778
2777870032661408	1559
2782047280830823	1238
2786224529000239	663
2790401777169655	952
2794579025339070	695
2798756273508486	4774
2802933521677901	4433
2807110769847317	3042
2811288018016733	1221
2815465266186148	695
2819642514355564	611
2823819762524980	547
2827997010694395	426
2832174258863811	2549
2836351507033227	2852
2840528755202642	2856
2844706003372058	1058
2848883251541474	545
2853060499710889	465
2857237747880305	397
2861414996049721	249
2865592244219136	933
2869769492388552	3172
2873946740557968	2042
2878123988727383	782
2882301236896799	559
2886478485066215	353
2890655733235630	269
2894832981405046	325
2899010229574461	153
2903187477743877	1757
2907364725913293	1778
2911541974082708	726
2915719222252124	412
2919896470421540	269
2924073718590955	197
2928250966760371	168
2932428214929787	153
2936605463099202	2088
2940782711268618	2117
2944959959438034	1895
2949137207607449	584
2953314455776865	363
2957491703946281	369
2961668952115696	267
2965846200285112	170
2970023448454528	1275
2974200696623943	1510
2978377944793359	1352
2982555192962774	598
2986732441132190	208
2990909689301606	144
2995086937471021	180
2999264185640437	151
3003441433809853	74
3007618681979268	1613
3011795930148684	989
3015973178318100	313
3020150426487515	267
3024327674656931	127
3028504922826347	110
3032682170995762	166
3036859419165178	84
3041036667334594	38305
3045213915504009	49960
3049391163673425	15051
3053568411842841	7488
3057745660012256	8660
3061922908181672	2669
3066100156351087	3961
3070277404520503	4583
3074454652689919	23937
3078631900859334	20595
3082809149028750	27320
3086986397198166	6335
3091163645367581	4436
3095340893536997	3630
3099518141706413	3142
3103695389875828	2313
3107872638045244	24621
3112049886214660	28452
3116227134384075	25228
3120404382553491	11405
3124581630722907	5612
3128758878892322	3644
3132936127061738	3998
3137113375231154	2984
3141290623400569	1457
3145467871569985	15261
3149645119739401	9858
3153822367908816	3596
3157999616078232	2564
3162176864247647	1616
3166354112417063	603
3170531360586479	1815
3174708608755894	798
3178885856925310	10538
3183063105094726	10253
3187240353264141	3782
3191417601433557	1406
3195594849602973	1751
3199772097772388	602
3203949345941804	970
3208126594111220	831
3212303842280635	5691
3216481090450051	4683
3220658338619467	5351
3224835586788882	1537
3229012834958298	931
3233190083127714	926
3237367331297129	693
3241544579466545	548
3245721827635960	3057
3249899075805376	4848
3254076323974792	3713
3258253572144207	1730
3262430820313623	1009
3266608068483039	722
3270785316652454	524
3274962564821870	538
3279139812991286	279
3283317061160701	3269
3287494309330117	2077
3291671557499533	822
3295848805668948	703
3300026053838364	341
3304203302007780	192
3308380550177195	390
3312557798346611	168
3316735046516027	3710
3320912294685442	4433
3325089542854858	2671
3329266791024274	1133
3333444039193689	960
3337621287363105	501
3341798535532520	1014
3345975783701936	435
3350153031871352	2609
3354330280040767	2264
3358507528210183	2483
3362684776379599	873
3366862024549014	385
3371039272718430	302
3375216520887846	270
3379393769057261	258
3383571017226677	1166
3387748265396093	2101
3391925513565508	1713
3396102761734924	676
3400280009904340	447
3404457258073755	260
3408634506243171	189
3412811754412587	328
3416989002582002	146
3421166250751418	65725
3425343498920833	51458
3429520747090249	14689
3433697995259665	9067
3437875243429080	8451
3442052491598496	2553
3446229739767912	5054
3450406987937327	4480
3454584236106743	36226
3458761484276159	34702
3462938732445574	26386
3467115980614990	6551
3471293228784406	5891
3475470476953821	3413
3479647725123237	2562
3483824973292653	3478
3488002221462068	31825
3492179469631484	29373
3496356717800900	27868
3500533965970315	11529
3504711214139731	5300
3508888462309146	3766
3513065710478562	3215
3517242958647978	3004
3521420206817393	3861
3525597454986809	14166
3529774703156225	10071
3533951951325640	4005
3538129199495056	2733
3542306447664472	1635
3546483695833887	807
3550660944003303	1742
3554838192172719	794
3559015440342134	8836
3563192688511550	9179
3567369936680966	3354
3571547184850381	1825
3575724433019797	1633
3579901681189213	428
3584078929358628	653
3588256177528044	882
3592433425697460	4988
3596610673866875	4243
3600787922036291	5116
3604965170205706	1142
3609142418375122	845
3613319666544538	772
3617496914713953	407
3621674162883369	429
3625851411052785	3389
3630028659222200	3077
3634205907391616	2617
3638383155561032	1374
3642560403730447	623
3646737651899863	468
3650914900069279	406
3655092148238694	298
3659269396408110	183
3663446644577526	2445
3667623892746941	1263
3671801140916357	588
3675978389085773	412
3680155637255188	206
3684332885424604	148
3688510133594019	247
3692687381763435	95
3696864629932851	3119
3701041878102266	3554
3705219126271682	1293
3709396374441098	626
3713573622610513	647
3717750870779929	275
3721928118949345	365
3726105367118760	329
3730282615288176	4246
3734459863457592	3324
3738637111627007	3675
3742814359796423	1028
3746991607965839	563
3751168856135254	424
3755346104304670	288
3759523352474086	491
3763700600643501	1217
3767877848812917	1445
3772055096982332	1172
3776232345151748	545
3780409593321164	240
3784586841490579	177
3788764089659995	144
3792941337829411	156
3797118585998826	84
3801295834168242	42658
3805473082337658	20547
3809650330507073	7944
3813827578676489	6105
3818004826845905	3613
3822182075015320	1350
3826359323184736	3228
3830536571354152	2238
3834713819523567	16341
3838891067692983	17705
3843068315862399	9114
3847245564031814	3471
3851422812201230	3053
3855600060370646	1343
3859777308540061	1205
3863954556709477	1876
3868131804878892	19436
3872309053048308	15926
3876486301217724	15926
3880663549387139	5531
3884840797556555	2722
3889018045725971	2381
3893195293895386	1806
3897372542064802	1477
3901549790234218	3657
3905727038403633	6225
3909904286573049	4477
3914081534742465	2148
3918258782911880	1198
3922436031081296	811
3926613279250712	462
3930790527420127	661
3934967775589543	481
3939145023758959	4547
3943322271928374	3425
3947499520097790	1262
3951676768267205	623
3955854016436621	524
3960031264606037	173
3964208512775452	342
3968385760944868	294
3972563009114284	3570
3976740257283699	3623
3980917505453115	2193
3985094753622531	699
3989272001791946	679
3993449249961362	381
3997626498130778	320
4001803746300193	319
4005980994469609	2607
4010158242639025	1939
4014335490808440	1895
4018512738977856	835
4022689987147272	475
4026867235316687	363
4031044483486103	264
4035221731655518	204
4039398979824934	582
4043576227994350	1287
4047753476163765	890
4051930724333181	503
4056107972502597	268
4060285220672012	136
4064462468841428	106
4068639717010844	140
4072816965180259	68
4076994213349675	2377
4081171461519091	2083
4085348709688506	808
4089525957857922	552
4093703206027338	393
4097880454196753	143
4102057702366169	232
4106234950535585	267
4110412198705000	2188
4114589446874416	2028
4118766695043832	1498
4122943943213247	432
4127121191382663	333
4131298439552078	183
4135475687721494	168
4139652935890910	248
4143830184060325	1332
4148007432229741	1098
4152184680399157	1160
4156361928568572	491
4160539176737988	237
4164716424907404	157
4168893673076819	142
4173070921246235	143
4177248169415651	114
