711	15395658
712	16591745
713	9975199
714	11375145
715	8423802
716	8291620
717	3972653
718	4450517
719	719562
720	26512012
721	24807768
722	17368620
723	11850058
724	13255702
725	9035328
726	9522657
727	10912250
728	6327366
729	8210642
730	6712352
731	4587609
732	3799242
733	2609267
734	2404988
735	411160
736	24583639
737	24996604
738	18754299
739	13941457
740	14068252
741	14862932
742	9724570
743	9377183
744	8497586
745	7560662
746	7174325
747	5441387
748	4244583
749	2069226
750	3646620
751	494860
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	216030710
769	208855489
770	169190137
771	160936053
772	128106419
773	104158483
774	80713666
775	97944877
776	71354723
777	69560850
778	51979790
779	38347484
780	33314871
781	17872864
782	20221335
783	3064239
784	203275045
785	205603014
786	135797229
787	129150775
788	116244109
789	104140743
790	75447634
791	86481292
792	71312957
793	60082625
794	51481374
795	39468080
796	30365587
797	17953948
798	18736533
799	4393074
800	180039426
801	143406950
802	131710517
803	116920029
804	99120661
805	81262131
806	54017146
807	79638444
808	51456771
809	52822020
810	39711108
811	31952935
812	24895957
813	14915648
814	12684555
815	2840080
816	153222077
817	123876180
818	106491931
819	137988689
820	92574233
821	81978728
822	51940667
823	68563129
824	45044790
825	38137738
826	33235193
827	22907609
828	19578080
829	12803871
830	12047780
831	3385200
832	133964406
833	115178486
834	97746918
835	90563874
836	85308580
837	58270355
838	47943524
839	56024339
840	42412032
841	36716251
842	30848261
843	22512010
844	18852219
845	10702910
846	11380451
847	1948623
848	107584953
849	93874587
850	75391432
851	68804062
852	66389721
853	60256840
854	39884923
855	46992538
856	29414051
857	29229009
858	28332225
859	20951657
860	15688509
861	10911362
862	9561103
863	2351917
864	80452353
865	72802403
866	52960269
867	55447533
868	51500996
869	42899460
870	32603295
871	30318735
872	31798553
873	20077312
874	18759752
875	14392645
876	11231932
877	6585018
878	7290163
879	1332048
880	99782942
881	86356722
882	70213716
883	65228319
884	53812627
885	42196612
886	32328177
887	57817699
888	29870457
889	28422427
890	23676998
891	17671735
892	16801891
893	9665015
894	7649824
895	3241651
896	61306400
897	66433724
898	57585826
899	52326417
900	42313510
901	39519221
902	27113355
903	26666123
904	32564113
905	16965578
906	15564392
907	11497499
908	10763724
909	5907381
910	4386950
911	1737068
912	64409123
913	64605266
914	50967036
915	39574915
916	36083332
917	26750038
918	22227916
919	28713623
920	18918385
921	31169386
922	13002331
923	12813563
924	10609125
925	4738300
926	5068619
927	1880060
928	53477531
929	53167535
930	43638944
931	35350363
932	32936516
933	29604180
934	20044863
935	20273920
936	16538929
937	15879654
938	15271001
939	12319680
940	8124941
941	4967555
942	5505211
943	969917
944	40823322
945	39512190
946	30278866
947	22594558
948	23594215
949	20165727
950	14681317
951	19114736
952	12643871
953	11982811
954	12601216
955	10451799
956	6595269
957	4366750
958	4360141
959	644253
960	32975258
961	28564898
962	21223359
963	19768828
964	17528064
965	16962944
966	10243498
967	15301648
968	13344132
969	7666193
970	8939325
971	6445760
972	6968719
973	3177498
974	3214738
975	708397
976	22070426
977	19778652
978	12668676
979	10911963
980	11573626
981	8021828
982	6905823
983	10307869
984	5778980
985	5622289
986	5575835
987	3972184
988	3162671
989	2542210
990	1834118
991	368237
992	18984059
993	17952188
994	12884562
995	10659936
996	10938067
997	10105702
998	6699151
999	8720704
1000	7522504
1001	4892477
1002	4976233
1003	4005758
1004	3864407
1005	1864246
1006	3094799
1007	365407
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
